ask_price,base_currency,bid_price,creation_timestamp,currency,estimated_delivery_price,fetch_ts_ms,high,instrument_name,interest_rate,kind_filter,last,low,mark_iv,mark_price,mid_price,open_interest,price_change,quote_currency,underlying_index,underlying_price,volume,volume_usd
0.038,BTC,0.037,1764568637559,BTC,85953.58,1764568639569,0.0435,BTC-5DEC25-84000-C,0.0,option,0.0415,0.0415,58.42,0.03751355,0.0375,39.1,-4.5977,BTC,BTC-5DEC25,85966.51,2.5,9222.97
0.0635,BTC,0.0625,1764568637559,BTC,85953.58,1764568639569,0.057,BTC-26DEC25-88000-P,0.0,option,0.057,0.0315,48.59,0.06281308,0.063,995.4,70.1493,BTC,BTC-26DEC25,86144.86,58.9,243586.72
0.0001,BTC,,1764568637559,BTC,85953.58,1764568639569,0.001,BTC-2DEC25-96000-C,0.0,option,0.0001,0.0001,72.83,3.39e-05,,24.3,-75.0,BTC,SYN.BTC-2DEC25,85956.70949236501,14.8,540.38
0.064,BTC,0.0625,1764568637559,BTC,85953.58,1764568639569,0.06,BTC-19DEC25-89000-P,0.0,option,0.06,0.028,49.44,0.06362253,0.06325,13.7,114.2857,BTC,SYN.BTC-19DEC25,86079.23,7.4,21435.35
0.126,BTC,0.124,1764568637559,BTC,85953.58,1764568639569,0.1255,BTC-27MAR26-90000-P,0.0,option,0.125,0.0885,47.51,0.1248251,0.125,1153.3,40.4494,BTC,BTC-27MAR26,87234.73,13.1,123753.88
0.0495,BTC,0.047,1764568637559,BTC,85953.58,1764568639569,0.049,BTC-2DEC25-90000-P,0.0,option,0.049,0.0048,59.03,0.04817389,0.04825,20.0,653.8462,BTC,SYN.BTC-2DEC25,85956.70949236501,15.7,11304.04
0.0835,BTC,0.081,1764568637559,BTC,85953.58,1764568639569,0.023,BTC-2DEC25-93000-P,0.0,option,0.023,0.023,65.41,0.08211723,0.08225,34.9,0.0,BTC,SYN.BTC-2DEC25,85956.70949236501,4.3,9029.5
0.0145,BTC,0.0135,1764568637559,BTC,85953.58,1764568639569,0.0385,BTC-12DEC25-91000-C,0.0,option,0.0205,0.02,50.74,0.01442999,0.014,436.9,-46.7532,BTC,BTC-12DEC25,86016.18,6.1,14723.49
2.9635,BTC,2.7095,1764568637559,BTC,85953.58,1764568639569,,BTC-26JUN26-340000-P,0.0,option,,,66.06,2.84422346,2.8365,0.0,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.901,BTC,0.8555,1764568637559,BTC,85953.58,1764568639569,,BTC-26JUN26-165000-P,0.0,option,0.477,,51.52,0.87707264,0.87825,0.5,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.035,BTC,0.034,1764568637559,BTC,85953.58,1764568639569,0.0355,BTC-19DEC25-84000-P,0.0,option,0.0355,0.024,52.0,0.03453277,0.0345,3.9,47.9167,BTC,SYN.BTC-19DEC25,86079.23,4.8,12908.07
0.0041,BTC,0.0039,1764568637559,BTC,85953.58,1764568639569,,BTC-4DEC25-80000-P,0.0,option,,,69.47,0.00401721,0.004,0.0,,BTC,SYN.BTC-4DEC25,85963.02983078833,0.0,0.0
0.2815,BTC,0.279,1764568637559,BTC,85953.58,1764568639569,,BTC-27MAR26-65000-C,0.0,option,0.3745,,55.91,0.28041936,0.28025,3.2,,BTC,BTC-27MAR26,87234.73,0.0,0.0
0.095,BTC,0.0925,1764568637559,BTC,85953.58,1764568639569,,BTC-2DEC25-94000-P,0.0,option,0.0195,,68.25,0.09367858,0.09375,12.6,,BTC,SYN.BTC-2DEC25,85956.70949236501,0.0,0.0
0.0365,BTC,0.0355,1764568637559,BTC,85953.58,1764568639569,0.0375,BTC-25SEP26-150000-C,0.0,option,0.0375,0.0375,49.68,0.03589746,0.036,249.5,0.0,BTC,BTC-25SEP26,89754.33,0.1,324.65
0.538,BTC,0.3845,1764568637559,BTC,85953.58,1764568639569,0.46,BTC-26JUN26-125000-P,0.0,option,0.46,0.46,48.08,0.45163206,0.46125,73.2,0.0,BTC,BTC-26JUN26,88465.69,0.1,3943.08
0.018,BTC,0.0175,1764568637559,BTC,85953.58,1764568639569,0.0395,BTC-26DEC25-94000-C,0.0,option,0.019,0.019,46.85,0.01798419,0.01775,747.8,-46.4789,BTC,BTC-26DEC25,86142.58,22.5,59586.48
0.1135,BTC,0.112,1764568637559,BTC,85953.58,1764568639569,0.082,BTC-30JAN26-92000-P,0.0,option,0.082,0.0725,46.19,0.11288016,0.11275,394.1,7.8947,BTC,BTC-30JAN26,86504.81,13.6,98212.63
0.9705,BTC,0.7815,1764568637559,BTC,85953.58,1764568639569,,BTC-25SEP26-165000-P,0.0,option,,,50.8,0.86461274,0.876,0.0,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.0005,BTC,0.0003,1764568637559,BTC,85953.58,1764568639569,0.0006,BTC-26DEC25-135000-C,0.0,option,0.0005,0.0005,67.52,0.0003935,0.0004,4053.4,-16.6667,BTC,BTC-26DEC25,86142.58,1.5,69.72
0.3805,BTC,0.3775,1764568637559,BTC,85953.58,1764568639569,0.407,BTC-25SEP26-60000-C,0.0,option,0.4,0.4,55.38,0.37940172,0.379,27.2,-1.7199,BTC,BTC-25SEP26,89754.7,0.2,7254.16
0.0045,BTC,0.0042,1764568637560,BTC,85953.58,1764568639569,0.029,BTC-4DEC25-90000-C,0.0,option,0.0042,0.0042,52.22,0.00444747,0.00435,20.2,-85.0,BTC,SYN.BTC-4DEC25,85965.41983975051,23.1,24737.02
0.3325,BTC,0.319,1764568637560,BTC,85953.58,1764568639569,0.27,BTC-25SEP26-110000-P,0.0,option,0.27,0.27,48.29,0.32506076,0.32575,88.1,0.0,BTC,BTC-25SEP26,89754.7,0.1,2467.0
0.7685,BTC,0.767,1764568637560,BTC,85953.58,1764568639569,,BTC-26DEC25-20000-C,0.0,option,0.784,,170.17,0.76786186,0.76775,36.9,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.011,BTC,0.0105,1764568637560,BTC,85953.58,1764568639569,0.0225,BTC-19DEC25-95000-C,0.0,option,0.0115,0.0115,48.35,0.01100893,0.01075,6.0,-48.8889,BTC,SYN.BTC-19DEC25,86079.23,2.8,4083.21
3.4275,BTC,3.146,1764568637560,BTC,85953.58,1764568639569,,BTC-26JUN26-380000-P,0.0,option,,,68.93,3.29615779,3.28675,0.0,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.009,BTC,0.0075,1764568637560,BTC,85953.58,1764568639569,,BTC-25SEP26-240000-C,0.0,option,0.009,,56.15,0.00809187,0.00825,141.5,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.037,BTC,0.036,1764568637560,BTC,85953.58,1764568639569,0.0365,BTC-27MAR26-70000-P,0.0,option,0.0365,0.028,53.53,0.03652557,0.0365,1021.7,30.3571,BTC,BTC-27MAR26,87234.73,50.6,152386.74
0.861,BTC,0.854,1764568637560,BTC,85953.58,1764568639569,,BTC-26DEC25-160000-P,0.0,option,0.8,,80.76,0.857485,0.8575,753.3,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.0295,BTC,0.0285,1764568637560,BTC,85953.58,1764568639569,0.026,BTC-5DEC25-87000-P,0.0,option,0.0255,0.0055,53.66,0.02928048,0.029,425.4,325.0,BTC,BTC-5DEC25,85966.51,421.7,765538.76
0.05,BTC,0.049,1764568637560,BTC,85953.58,1764568639569,0.0755,BTC-30JAN26-92000-C,0.0,option,0.049,0.0485,46.19,0.04938167,0.0495,485.3,-32.8767,BTC,BTC-30JAN26,86504.81,28.6,148041.24
0.0235,BTC,0.0225,1764568637560,BTC,85953.58,1764568639569,0.0633,BTC-5DEC25-86000-C,0.0,option,0.0228,0.0228,55.08,0.02306821,0.023,157.7,-63.52,BTC,BTC-5DEC25,85966.51,28.3,68043.13
0.1045,BTC,0.1015,1764568637560,BTC,85953.58,1764568639569,,BTC-12DEC25-78000-C,0.0,option,0.153,,61.58,0.10324765,0.103,4.1,,BTC,BTC-12DEC25,86016.18,0.0,0.0
0.0185,BTC,0.0175,1764568637560,BTC,85953.58,1764568639569,0.0405,BTC-19DEC25-92000-C,0.0,option,0.0245,0.0245,48.71,0.01847929,0.018,20.1,-39.5062,BTC,SYN.BTC-19DEC25,86079.23,1.6,5258.89
0.0525,BTC,0.05,1764568637560,BTC,85953.58,1764568639569,0.016,BTC-4DEC25-90000-P,0.0,option,0.016,0.011,52.22,0.05140918,0.05125,4.8,45.4545,BTC,SYN.BTC-4DEC25,85963.02983078833,4.9,6424.99
0.138,BTC,0.135,1764568637560,BTC,85953.58,1764568639569,0.0895,BTC-30JAN26-95000-P,0.0,option,0.0895,0.0895,46.17,0.13691833,0.1365,653.9,0.0,BTC,BTC-30JAN26,86504.47,0.1,819.2
0.092,BTC,0.0885,1764568637560,BTC,85953.58,1764568639569,0.046,BTC-12DEC25-93000-P,0.0,option,0.0445,0.0445,50.59,0.09062445,0.09025,602.6,-3.2609,BTC,BTC-12DEC25,86016.18,2.6,10607.42
0.0865,BTC,0.0855,1764568637560,BTC,85953.58,1764568639569,0.0858,BTC-30JAN26-88000-P,0.0,option,0.0851,0.054,47.13,0.08575828,0.086,134.4,54.7273,BTC,BTC-30JAN26,86504.47,81.5,535448.98
0.376,BTC,0.361,1764568637560,BTC,85953.58,1764568639569,0.311,BTC-25SEP26-115000-P,0.0,option,0.31,0.31,48.29,0.3679009,0.3685,90.7,-0.3215,BTC,BTC-25SEP26,89754.7,0.2,5662.48
0.0001,BTC,,1764568637560,BTC,85953.58,1764568639569,0.0002,BTC-5DEC25-110000-C,0.0,option,0.0001,0.0001,77.28,3.351e-05,,1297.1,0.0,BTC,BTC-5DEC25,85966.19,1009.0,8664.2
0.3565,BTC,0.354,1764568637560,BTC,85953.58,1764568639569,,BTC-26JUN26-60000-C,0.0,option,0.366,,56.26,0.35533767,0.35525,9.9,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.258,BTC,0.2545,1764568637560,BTC,85953.58,1764568639569,,BTC-5DEC25-108000-P,0.0,option,0.185,,77.28,0.25634081,0.25625,58.0,,BTC,BTC-5DEC25,85966.19,0.0,0.0
0.2645,BTC,0.2615,1764568637560,BTC,85953.58,1764568639569,,BTC-25SEP26-75000-C,0.0,option,0.295,,51.4,0.26294278,0.263,1.8,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.259,BTC,0.254,1764568637560,BTC,85953.58,1764568639569,0.241,BTC-26DEC25-108000-P,0.0,option,0.235,0.192,50.21,0.25628194,0.2565,949.6,22.3958,BTC,BTC-26DEC25,86142.58,12.5,261066.65
0.043,BTC,0.041,1764568637560,BTC,85953.58,1764568639569,0.01,BTC-4DEC25-89000-P,0.0,option,0.01,0.0075,52.97,0.04225343,0.042,9.5,33.3333,BTC,SYN.BTC-4DEC25,85963.02983078833,9.5,7316.74
0.0075,BTC,0.0065,1764568637560,BTC,85953.58,1764568639569,,BTC-26JUN26-190000-C,0.0,option,0.0095,,54.13,0.00693793,0.007,500.0,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.0004,BTC,0.0002,1764568637560,BTC,85953.58,1764568639569,0.0007,BTC-26DEC25-140000-C,0.0,option,0.0004,0.0004,69.81,0.00028656,0.0003,11243.0,-42.8571,BTC,BTC-26DEC25,86142.58,1.9,108.12
0.0125,BTC,0.0115,1764568637560,BTC,85953.58,1764568639569,0.021,BTC-30JAN26-108000-C,0.0,option,0.0135,0.0135,46.19,0.01210059,0.012,592.7,-35.7143,BTC,BTC-30JAN26,86504.81,7.0,10668.18
1.812,BTC,1.574,1764568637560,BTC,85953.58,1764568639569,,BTC-25SEP26-240000-P,0.0,option,,,56.15,1.68198666,1.693,0.0,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.0465,BTC,0.0455,1764568637560,BTC,85953.58,1764568639569,0.0475,BTC-26JUN26-120000-C,0.0,option,0.0475,0.0475,47.81,0.04596909,0.046,926.5,0.0,BTC,BTC-26JUN26,88465.69,2.0,8197.76
0.024,BTC,0.0215,1764568637560,BTC,85953.58,1764568639569,0.0375,BTC-1DEC25-84000-C,0.0,option,0.0375,0.0375,84.21,0.02291684,0.02275,1.0,0.0,BTC,SYN.BTC-1DEC25,85953.54932315335,1.0,3266.8
2.9155,BTC,2.883,1764568637560,BTC,85953.58,1764568639569,,BTC-27MAR26-340000-P,0.0,option,2.1185,,73.63,2.89755516,2.89925,320.1,,BTC,BTC-27MAR26,87234.73,0.0,0.0
0.2135,BTC,0.2085,1764568637560,BTC,85953.58,1764568639569,0.174,BTC-25SEP26-95000-P,0.0,option,0.174,0.174,48.84,0.21044428,0.211,76.6,0.0,BTC,BTC-25SEP26,89754.7,0.1,1588.61
,BTC,,1764568637560,BTC,85953.58,1764568639569,,BTC-2DEC25-98000-P,0.0,option,,,78.43,0.14012259,,0.0,,BTC,SYN.BTC-2DEC25,85956.70949236501,0.0,0.0
0.296,BTC,0.287,1764568637560,BTC,85953.58,1764568639569,,BTC-27MAR26-110000-P,0.0,option,0.2335,,46.77,0.29167352,0.2915,920.5,,BTC,BTC-27MAR26,87234.73,0.0,0.0
0.307,BTC,0.3,1764568637560,BTC,85953.58,1764568639569,,BTC-30JAN26-112000-P,0.0,option,0.227,,46.59,0.30315629,0.3035,233.8,,BTC,BTC-30JAN26,86504.81,0.0,0.0
0.009,BTC,0.0075,1764568637560,BTC,85953.58,1764568639569,0.0065,BTC-26JUN26-40000-P,0.0,option,0.006,0.006,67.06,0.00824538,0.00825,732.7,-7.6923,BTC,BTC-26JUN26,88465.69,0.8,443.47
0.013,BTC,0.012,1764568637560,BTC,85953.58,1764568639569,0.0224,BTC-5DEC25-88000-C,0.0,option,0.012,0.0115,53.39,0.01290188,0.0125,561.7,-45.2055,BTC,BTC-5DEC25,85966.51,632.1,972467.64
0.0065,BTC,0.0055,1764568637562,BTC,85953.58,1764568639569,0.033,BTC-5DEC25-90000-C,0.0,option,0.0055,0.005,52.21,0.00644375,0.006,1281.0,-79.6296,BTC,BTC-5DEC25,85966.51,380.2,253631.08
0.2355,BTC,0.233,1764568637562,BTC,85953.58,1764568639569,,BTC-27MAR26-70000-C,0.0,option,0.252,,53.53,0.23411081,0.23425,75.2,,BTC,BTC-27MAR26,87234.73,0.0,0.0
0.0001,BTC,,1764568637562,BTC,85953.58,1764568639569,0.019,BTC-1DEC25-90000-C,0.0,option,0.0001,0.0001,74.47,7e-08,,83.0,-99.4444,BTC,SYN.BTC-1DEC25,85953.54932315335,98.4,18977.33
2.5,BTC,2.2735,1764568637562,BTC,85953.58,1764568639569,,BTC-26JUN26-300000-P,0.0,option,,,63.84,2.39262246,2.38675,0.0,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.026,BTC,0.025,1764568637562,BTC,85953.58,1764568639569,0.0265,BTC-26DEC25-80000-P,0.0,option,0.026,0.0115,53.47,0.02554348,0.0255,6585.7,116.6667,BTC,BTC-26DEC25,86142.58,1478.4,2997868.69
0.466,BTC,0.4605,1764568637562,BTC,85953.58,1764568639569,,BTC-26DEC25-126000-P,0.0,option,0.334,,61.41,0.46324927,0.46325,46.8,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.0001,BTC,,1764568637562,BTC,85953.58,1764568639569,,BTC-26DEC25-280000-C,0.0,option,0.0001,,120.43,1.268e-05,,176.5,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.0215,BTC,0.0205,1764568637562,BTC,85953.58,1764568639569,0.0465,BTC-12DEC25-89000-C,0.0,option,0.0205,0.0205,51.15,0.02144464,0.021,97.1,-55.914,BTC,BTC-12DEC25,86016.18,2.9,6470.79
0.0038,BTC,0.0032,1764568637563,BTC,85953.58,1764568639569,0.0037,BTC-25SEP26-320000-C,0.0,option,0.0037,0.0036,61.04,0.0036501,0.0035,159.8,2.7778,BTC,BTC-25SEP26,89754.7,0.3,99.87
0.0001,BTC,,1764568637563,BTC,85953.58,1764568639569,,BTC-26DEC25-400000-C,0.0,option,0.0001,,121.31,9e-08,,634.9,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.102,BTC,0.098,1764568637563,BTC,85953.58,1764568639569,,BTC-12DEC25-94000-P,0.0,option,0.0439,,50.32,0.10025759,0.1,49.8,,BTC,BTC-12DEC25,86015.88,0.0,0.0
0.001,BTC,0.0007,1764568637563,BTC,85953.58,1764568639569,0.0007,BTC-26JUN26-360000-C,0.0,option,0.0007,0.0007,67.6,0.00087936,0.00085,172.3,0.0,BTC,BTC-26JUN26,88465.39,26.1,1675.3
0.0001,BTC,,1764568637563,BTC,85953.58,1764568639569,0.0003,BTC-2DEC25-100000-C,0.0,option,0.0001,0.0001,82.66,4.98e-06,,0.8,-50.0,BTC,SYN.BTC-2DEC25,85956.70949236501,0.7,9.14
0.002,BTC,0.0018,1764568637563,BTC,85953.58,1764568639569,0.015,BTC-5DEC25-93000-C,0.0,option,0.002,0.0019,52.07,0.00197784,0.0019,658.8,-81.8182,BTC,BTC-5DEC25,85966.51,185.9,64406.78
0.046,BTC,0.045,1764568637563,BTC,85953.58,1764568639569,0.057,BTC-19DEC25-86000-C,0.0,option,0.0455,0.0445,50.71,0.04544911,0.0455,5.4,-20.1754,BTC,SYN.BTC-19DEC25,86079.23,5.4,21320.1
0.0001,BTC,,1764568637563,BTC,85953.58,1764568639569,0.0031,BTC-1DEC25-93000-C,0.0,option,0.0001,0.0001,83.91,0.0,,267.3,-80.0,BTC,SYN.BTC-1DEC25,85953.54932315335,148.9,18564.11
0.0001,BTC,,1764568637563,BTC,85953.58,1764568639569,,BTC-26DEC25-220000-C,0.0,option,0.0001,,104.83,3.609e-05,,462.9,,BTC,BTC-26DEC25,86144.86,0.0,0.0
0.362,BTC,0.3595,1764568637563,BTC,85953.58,1764568639569,,BTC-12DEC25-55000-C,0.0,option,,,99.23,0.36080871,0.36075,0.0,,BTC,BTC-12DEC25,86016.18,0.0,0.0
0.0011,BTC,0.0009,1764568637563,BTC,85953.58,1764568639569,0.0012,BTC-27MAR26-210000-C,0.0,option,0.001,0.001,61.55,0.00096806,0.001,334.3,-16.6667,BTC,BTC-27MAR26,87237.06,1.1,96.48
0.0031,BTC,0.0027,1764568637563,BTC,85953.58,1764568639569,0.0105,BTC-12DEC25-98000-C,0.0,option,0.003,0.003,51.18,0.00303772,0.0029,419.2,-66.6667,BTC,BTC-12DEC25,86016.18,39.5,28329.16
0.0008,BTC,0.0007,1764568637563,BTC,85953.58,1764568639569,0.0011,BTC-30JAN26-160000-C,0.0,option,0.0011,0.0011,60.92,0.00069485,0.00075,240.3,0.0,BTC,BTC-30JAN26,86504.81,1.5,151.27
0.0565,BTC,0.0545,1764568637563,BTC,85953.58,1764568639569,0.047,BTC-12DEC25-89000-P,0.0,option,0.047,0.023,51.15,0.05611349,0.0555,615.4,103.4632,BTC,BTC-12DEC25,86015.88,52.7,113753.48
0.0008,BTC,0.0005,1764568637563,BTC,85953.58,1764568639569,0.0013,BTC-26DEC25-126000-C,0.0,option,0.0006,0.0006,61.42,0.0005925,0.00065,1380.3,-50.0,BTC,BTC-26DEC25,86142.58,15.0,1266.4
0.0001,BTC,,1764568637563,BTC,85953.58,1764568639569,0.0021,BTC-2DEC25-95000-C,0.0,option,0.0001,0.0001,68.56,4.508e-05,,18.3,-87.5,BTC,SYN.BTC-2DEC25,85956.70949236501,15.4,878.35
0.027,BTC,0.026,1764568637563,BTC,85953.58,1764568639569,0.03,BTC-25SEP26-165000-C,0.0,option,0.029,0.029,50.8,0.02631007,0.0265,30.8,-3.3333,BTC,BTC-25SEP26,89754.7,0.3,776.97
0.277,BTC,0.174,1764568637563,BTC,85953.58,1764568639569,0.2055,BTC-19DEC25-105000-P,0.0,option,0.2055,0.148,51.76,0.22199628,0.2255,0.5,36.0927,BTC,SYN.BTC-19DEC25,86079.23,1.8,26265.63
0.9225,BTC,0.7645,1764568637563,BTC,85953.58,1764568639569,,BTC-27MAR26-160000-P,0.0,option,0.7805,,53.3,0.83735714,0.8435,0.9,,BTC,BTC-27MAR26,87237.06,0.0,0.0
0.0006,BTC,0.0004,1764568637563,BTC,85953.58,1764568639569,0.0026,BTC-5DEC25-98000-C,0.0,option,0.0006,0.0006,60.06,0.00048751,0.0005,585.4,-72.7273,BTC,BTC-5DEC25,85966.51,64.4,11204.82
0.1785,BTC,0.1765,1764568637563,BTC,85953.58,1764568639569,,BTC-27FEB26-75000-C,0.0,option,,,51.64,0.17757819,0.1775,0.0,,BTC,SYN.BTC-27FEB26,86869.6,0.0,0.0
0.0001,BTC,,1764568637563,BTC,85953.58,1764568639569,0.0001,BTC-1DEC25-98000-C,0.0,option,0.0001,0.0001,83.91,0.0,,60.8,0.0,BTC,SYN.BTC-1DEC25,85953.54932315335,10.3,94.46
0.0965,BTC,0.093,1764568637563,BTC,85953.58,1764568639569,0.0625,BTC-5DEC25-94000-P,0.0,option,0.0625,0.0335,52.89,0.09479101,0.09475,661.0,86.5672,BTC,BTC-5DEC25,85966.19,1.6,6193.53
0.1445,BTC,0.142,1764568637563,BTC,85953.58,1764568639569,0.189,BTC-26DEC25-75000-C,0.0,option,0.187,0.187,57.83,0.14319812,0.14325,346.2,-1.0582,BTC,BTC-26DEC25,86142.58,3.2,55087.17
0.262,BTC,0.26,1764568637563,BTC,85953.58,1764568639569,0.3,BTC-30JAN26-65000-C,0.0,option,0.3,0.3,59.81,0.26089872,0.261,7.3,0.0,BTC,BTC-30JAN26,86504.81,0.5,13673.96
0.021,BTC,0.0195,1764568637563,BTC,85953.58,1764568639569,0.018,BTC-2DEC25-87000-P,0.0,option,0.0175,0.001,60.64,0.02021398,0.02025,132.2,993.75,BTC,SYN.BTC-2DEC25,85956.70949236501,234.7,180363.62
0.0745,BTC,0.0735,1764568637563,BTC,85953.58,1764568639569,0.069,BTC-30JAN26-86000-P,0.0,option,0.069,0.049,47.71,0.07398628,0.074,215.7,40.8163,BTC,BTC-30JAN26,86504.81,2.0,11080.2
0.916,BTC,0.73,1764568637563,BTC,85953.58,1764568639569,,BTC-25SEP26-160000-P,0.0,option,0.5015,,50.5,0.81183692,0.823,0.1,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.1225,BTC,0.1205,1764568637563,BTC,85953.58,1764568639569,,BTC-25SEP26-80000-P,0.0,option,0.103,,50.54,0.12176992,0.1215,995.8,,BTC,BTC-25SEP26,89754.7,0.0,0.0
,BTC,,1764568637563,BTC,85953.58,1764568639569,,BTC-26DEC25-240000-P,0.0,option,1.1965,,106.72,1.78602699,,0.2,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.0715,BTC,0.0705,1764568637563,BTC,85953.58,1764568639569,0.095,BTC-27MAR26-95000-C,0.0,option,0.0885,0.0885,46.86,0.070932,0.071,880.5,-5.8511,BTC,BTC-27MAR26,87234.73,13.4,114536.69
0.8645,BTC,0.71,1764568637563,BTC,85953.58,1764568639569,,BTC-27MAR26-155000-P,0.0,option,0.685,,52.5,0.7806564,0.78725,1.2,,BTC,BTC-27MAR26,87234.73,0.0,0.0
0.095,BTC,0.092,1764568637563,BTC,85953.58,1764568639569,,BTC-1DEC25-94000-P,0.0,option,0.018,,83.91,0.09361394,0.0935,3.2,,BTC,SYN.BTC-1DEC25,85953.54932315335,0.0,0.0
0.235,BTC,0.2315,1764568637563,BTC,85953.58,1764568639569,,BTC-5DEC25-106000-P,0.0,option,0.166,,74.63,0.23311292,0.23325,27.3,,BTC,BTC-5DEC25,85966.19,0.0,0.0
0.007,BTC,0.0065,1764568637563,BTC,85953.58,1764568639569,0.0175,BTC-4DEC25-89000-C,0.0,option,0.008,0.008,52.97,0.00692463,0.00675,15.2,-54.2857,BTC,SYN.BTC-4DEC25,85963.02983078833,16.3,18000.89
0.421,BTC,0.419,1764568637563,BTC,85953.58,1764568639569,,BTC-26DEC25-50000-C,0.0,option,0.4625,,90.35,0.42024376,0.42,42.2,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.0205,BTC,0.0195,1764568637563,BTC,85953.58,1764568639569,,BTC-25SEP26-180000-C,0.0,option,0.0255,,51.99,0.01996263,0.02,65.5,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.014,BTC,0.0115,1764568637563,BTC,85953.58,1764568639569,0.0155,BTC-1DEC25-87000-P,0.0,option,0.0155,0.0001,64.05,0.01268918,0.01275,181.9,5066.6667,BTC,SYN.BTC-1DEC25,85953.54932315335,231.4,123413.4
0.0002,BTC,0.0001,1764568637563,BTC,85953.58,1764568639569,0.0001,BTC-26DEC25-190000-C,0.0,option,0.0001,0.0001,100.25,0.00014301,0.00015,1957.1,0.0,BTC,BTC-26DEC25,86142.58,15.6,134.83
2.681,BTC,2.6545,1764568637563,BTC,85953.58,1764568639569,,BTC-27MAR26-320000-P,0.0,option,1.734,,71.81,2.66831799,2.66775,340.0,,BTC,BTC-27MAR26,87237.06,0.0,0.0
,BTC,,1764568637563,BTC,85953.58,1764568639569,,BTC-26DEC25-320000-P,0.0,option,1.883,,121.31,2.7146864,,13.7,,BTC,BTC-26DEC25,86144.86,0.0,0.0
0.157,BTC,0.1545,1764568637563,BTC,85953.58,1764568639569,0.1585,BTC-26JUN26-90000-P,0.0,option,0.1585,0.1215,48.71,0.15563415,0.15575,1440.6,27.8226,BTC,BTC-26JUN26,88465.69,5.6,72093.49
0.2815,BTC,0.2765,1764568637563,BTC,85953.58,1764568639569,0.2795,BTC-26DEC25-110000-P,0.0,option,0.2795,0.204,51.06,0.27893998,0.279,2392.4,37.0098,BTC,BTC-26DEC25,86144.86,1.9,37582.08
0.0003,BTC,,1764568637563,BTC,85953.58,1764568639569,,BTC-27MAR26-340000-C,0.0,option,0.0004,,73.63,0.00011202,,474.8,,BTC,BTC-27MAR26,87234.73,0.0,0.0
1.5765,BTC,1.402,1764568637563,BTC,85953.58,1764568639569,,BTC-26JUN26-220000-P,0.0,option,0.832,,56.79,1.49074644,1.48925,0.2,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.0013,BTC,0.001,1764568637563,BTC,85953.58,1764568639569,0.001,BTC-12DEC25-65000-P,0.0,option,0.001,0.0003,81.76,0.00114861,0.00115,563.2,100.0,BTC,BTC-12DEC25,86016.18,60.5,3091.47
0.0023,BTC,0.002,1764568637563,BTC,85953.58,1764568639569,0.031,BTC-2DEC25-89000-C,0.0,option,0.0021,0.002,58.42,0.00225947,0.00215,74.7,-93.2258,BTC,SYN.BTC-2DEC25,85956.70949236501,86.5,49682.4
0.0135,BTC,0.013,1764568637563,BTC,85953.58,1764568639569,0.031,BTC-26DEC25-96000-C,0.0,option,0.0135,0.0135,46.89,0.01347079,0.01325,736.5,-50.9091,BTC,BTC-26DEC25,86142.58,33.4,50257.3
0.287,BTC,0.282,1764568637563,BTC,85953.58,1764568639569,0.2845,BTC-25SEP26-105000-P,0.0,option,0.2845,0.235,48.29,0.28405892,0.2845,88.2,21.0638,BTC,BTC-25SEP26,89754.33,0.2,4590.22
0.0065,BTC,0.0055,1764568637563,BTC,85953.58,1764568639569,0.006,BTC-12DEC25-75000-P,0.0,option,0.006,0.002,65.68,0.00601921,0.006,1319.1,185.7143,BTC,BTC-12DEC25,86016.18,32.1,11167.02
0.602,BTC,0.433,1764568637563,BTC,85953.58,1764568639569,,BTC-25SEP26-130000-P,0.0,option,0.4132,,48.62,0.50639049,0.5175,21.7,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.0795,BTC,0.0775,1764568637563,BTC,85953.58,1764568639569,,BTC-25SEP26-70000-P,0.0,option,0.064,,52.49,0.07864931,0.0785,106.3,,BTC,BTC-25SEP26,89754.33,0.0,0.0
0.0555,BTC,0.0545,1764568637563,BTC,85953.58,1764568639569,0.058,BTC-26JUN26-115000-C,0.0,option,0.055,0.055,47.81,0.05537594,0.055,875.7,-5.1724,BTC,BTC-26JUN26,88465.69,0.8,3960.3
