currency,resolution,timestamp_ms,timestamp_iso_utc,open_iv,high_iv,low_iv,close_iv
ETH,1D,1694995200000,2023-09-18T00:00:00+00:00,168.14,172.93,168.06,172.93
ETH,1D,1695081600000,2023-09-19T00:00:00+00:00,172.93,177.34,172.85,177.33
ETH,1D,1695168000000,2023-09-20T00:00:00+00:00,177.33,181.19,177.33,181.18
ETH,1D,1695254400000,2023-09-21T00:00:00+00:00,167.31,169.93,167.31,169.93
ETH,1D,1695340800000,2023-09-22T00:00:00+00:00,169.93,176.65,169.93,176.65
ETH,1D,1695427200000,2023-09-23T00:00:00+00:00,176.65,182.64,176.65,182.64
ETH,1D,1695513600000,2023-09-24T00:00:00+00:00,182.64,188.69,182.64,188.69
ETH,1D,1695600000000,2023-09-25T00:00:00+00:00,188.69,193.76,188.65,193.54
ETH,1D,1695686400000,2023-09-26T00:00:00+00:00,193.54,196.56,193.04,196.56
ETH,1D,1695772800000,2023-09-27T00:00:00+00:00,197.26,197.26,193.7,193.7
ETH,1D,1695859200000,2023-09-28T00:00:00+00:00,192.09,192.09,189.52,191.41
ETH,1D,1695945600000,2023-09-29T00:00:00+00:00,188.07,188.13,185.81,185.81
ETH,1D,1696032000000,2023-09-30T00:00:00+00:00,185.81,185.81,179.64,179.64
ETH,1D,1696118400000,2023-10-01T00:00:00+00:00,179.64,179.64,174.38,174.51
ETH,1D,1696204800000,2023-10-02T00:00:00+00:00,174.51,174.51,50.23,50.39
ETH,1D,1696291200000,2023-10-03T00:00:00+00:00,50.63,50.78,49.79,50.15
ETH,1D,1696377600000,2023-10-04T00:00:00+00:00,44.2,44.2,43.36,43.87
ETH,1D,1696464000000,2023-10-05T00:00:00+00:00,43.87,43.96,42.77,43.54
ETH,1D,1696550400000,2023-10-06T00:00:00+00:00,43.54,43.7,40.82,42.32
ETH,1D,1696636800000,2023-10-07T00:00:00+00:00,42.32,42.75,41.57,42.58
ETH,1D,1696723200000,2023-10-08T00:00:00+00:00,42.58,42.83,41.08,41.94
ETH,1D,1696809600000,2023-10-09T00:00:00+00:00,42.47,44.14,42.03,43.37
ETH,1D,1696896000000,2023-10-10T00:00:00+00:00,43.37,43.51,39.78,39.9
ETH,1D,1696982400000,2023-10-11T00:00:00+00:00,39.86,40.91,39.77,40.31
ETH,1D,1697068800000,2023-10-12T00:00:00+00:00,46.22,47.71,46.19,47.34
ETH,1D,1697155200000,2023-10-13T00:00:00+00:00,47.34,50.73,46.97,50.04
ETH,1D,1697241600000,2023-10-14T00:00:00+00:00,50.04,50.06,49.04,49.04
ETH,1D,1697328000000,2023-10-15T00:00:00+00:00,49.04,49.58,47.37,47.46
ETH,1D,1697414400000,2023-10-16T00:00:00+00:00,47.46,56.13,43.65,56.13
ETH,1D,1697500800000,2023-10-17T00:00:00+00:00,56.13,84.98,56.13,60.25
ETH,1D,1697587200000,2023-10-18T00:00:00+00:00,60.06,66.56,37.19,38.62
ETH,1D,1697673600000,2023-10-19T00:00:00+00:00,38.62,42.03,38.55,38.95
ETH,1D,1697760000000,2023-10-20T00:00:00+00:00,38.13,38.22,37.7,37.7
ETH,1D,1697846400000,2023-10-21T00:00:00+00:00,37.7,37.7,37.03,37.03
ETH,1D,1697932800000,2023-10-22T00:00:00+00:00,37.03,37.05,36.17,36.4
ETH,1D,1698019200000,2023-10-23T00:00:00+00:00,36.4,50.69,35.47,48.68
ETH,1D,1698105600000,2023-10-24T00:00:00+00:00,48.68,56.6,48.03,53.23
ETH,1D,1698192000000,2023-10-25T00:00:00+00:00,53.23,53.47,50.39,52.61
ETH,1D,1698278400000,2023-10-26T00:00:00+00:00,52.61,60.02,52.26,55.59
ETH,1D,1698364800000,2023-10-27T00:00:00+00:00,54.3,55.95,53.17,53.76
ETH,1D,1698451200000,2023-10-28T00:00:00+00:00,53.76,56.0,53.17,55.91
ETH,1D,1698537600000,2023-10-29T00:00:00+00:00,55.91,62.86,55.61,59.96
ETH,1D,1698624000000,2023-10-30T00:00:00+00:00,59.96,65.53,58.82,65.34
ETH,1D,1698710400000,2023-10-31T00:00:00+00:00,65.34,68.05,56.46,56.73
ETH,1D,1698796800000,2023-11-01T00:00:00+00:00,56.73,60.25,56.7,59.93
ETH,1D,1698883200000,2023-11-02T00:00:00+00:00,61.38,61.62,60.86,61.29
ETH,1D,1698969600000,2023-11-03T00:00:00+00:00,61.29,61.43,59.16,61.02
ETH,1D,1699056000000,2023-11-04T00:00:00+00:00,61.02,63.86,60.88,63.73
ETH,1D,1699142400000,2023-11-05T00:00:00+00:00,63.73,68.1,63.73,67.81
ETH,1D,1699228800000,2023-11-06T00:00:00+00:00,66.84,67.02,65.99,66.81
ETH,1D,1699315200000,2023-11-07T00:00:00+00:00,64.85,66.36,63.06,65.86
ETH,1D,1699401600000,2023-11-08T00:00:00+00:00,65.86,66.15,62.27,64.99
ETH,1D,1699488000000,2023-11-09T00:00:00+00:00,59.86,64.84,59.59,64.57
ETH,1D,1699574400000,2023-11-10T00:00:00+00:00,64.57,64.63,61.52,61.53
ETH,1D,1699660800000,2023-11-11T00:00:00+00:00,61.53,62.53,61.03,61.54
ETH,1D,1699747200000,2023-11-12T00:00:00+00:00,61.54,62.11,60.72,61.52
ETH,1D,1699833600000,2023-11-13T00:00:00+00:00,61.52,66.26,61.48,65.86
ETH,1D,1699920000000,2023-11-14T00:00:00+00:00,65.87,66.84,65.52,66.25
ETH,1D,1700006400000,2023-11-15T00:00:00+00:00,66.25,66.25,61.42,63.73
ETH,1D,1700092800000,2023-11-16T00:00:00+00:00,62.38,62.7,61.9,62.27
ETH,1D,1700179200000,2023-11-17T00:00:00+00:00,62.27,62.27,58.87,59.37
ETH,1D,1700265600000,2023-11-18T00:00:00+00:00,59.37,59.48,57.99,58.37
ETH,1D,1700352000000,2023-11-19T00:00:00+00:00,58.37,59.13,58.16,58.65
ETH,1D,1700438400000,2023-11-20T00:00:00+00:00,58.65,61.31,57.96,60.72
ETH,1D,1700524800000,2023-11-21T00:00:00+00:00,59.01,59.71,58.5,59.11
ETH,1D,1700611200000,2023-11-22T00:00:00+00:00,59.11,76.41,55.91,75.06
ETH,1D,1700697600000,2023-11-23T00:00:00+00:00,75.06,83.16,69.62,75.34
ETH,1D,1700784000000,2023-11-24T00:00:00+00:00,75.34,76.13,52.04,53.96
ETH,1D,1700870400000,2023-11-25T00:00:00+00:00,53.96,54.29,52.92,54.02
ETH,1D,1700956800000,2023-11-26T00:00:00+00:00,54.02,54.13,52.79,53.68
ETH,1D,1701043200000,2023-11-27T00:00:00+00:00,52.91,81.89,51.01,81.89
ETH,1D,1701129600000,2023-11-28T00:00:00+00:00,81.9,83.37,49.15,50.93
ETH,1D,1701216000000,2023-11-29T00:00:00+00:00,50.93,92.09,49.89,91.4
ETH,1D,1701302400000,2023-11-30T00:00:00+00:00,91.4,91.81,83.48,83.51
ETH,1D,1701388800000,2023-12-01T00:00:00+00:00,104.36,105.32,100.55,100.56
ETH,1D,1701475200000,2023-12-02T00:00:00+00:00,100.56,104.88,100.51,103.37
ETH,1D,1701561600000,2023-12-03T00:00:00+00:00,103.37,103.73,102.15,102.39
ETH,1D,1701648000000,2023-12-04T00:00:00+00:00,101.84,101.84,91.47,91.47
ETH,1D,1701734400000,2023-12-05T00:00:00+00:00,91.47,91.47,89.63,90.98
ETH,1D,1701820800000,2023-12-06T00:00:00+00:00,68.17,80.04,67.21,80.04
ETH,1D,1701907200000,2023-12-07T00:00:00+00:00,77.74,86.35,77.74,84.45
ETH,1D,1701993600000,2023-12-08T00:00:00+00:00,90.39,92.58,90.39,92.21
ETH,1D,1702080000000,2023-12-09T00:00:00+00:00,92.21,92.46,90.26,90.53
ETH,1D,1702166400000,2023-12-10T00:00:00+00:00,90.53,91.06,90.46,91.02
ETH,1D,1702252800000,2023-12-11T00:00:00+00:00,86.28,90.83,86.24,90.45
ETH,1D,1702339200000,2023-12-12T00:00:00+00:00,90.45,90.49,85.06,85.07
ETH,1D,1702425600000,2023-12-13T00:00:00+00:00,85.42,85.51,84.83,84.96
ETH,1D,1702512000000,2023-12-14T00:00:00+00:00,84.96,85.33,51.79,52.63
ETH,1D,1702598400000,2023-12-15T00:00:00+00:00,58.8,59.02,57.64,57.65
ETH,1D,1702684800000,2023-12-16T00:00:00+00:00,57.65,58.7,57.25,58.64
ETH,1D,1702771200000,2023-12-17T00:00:00+00:00,58.64,59.76,57.95,59.65
ETH,1D,1702857600000,2023-12-18T00:00:00+00:00,59.65,61.14,59.38,60.62
ETH,1D,1702944000000,2023-12-19T00:00:00+00:00,60.86,67.93,60.12,63.2
ETH,1D,1703030400000,2023-12-20T00:00:00+00:00,63.2,63.35,60.76,60.88
ETH,1D,1703116800000,2023-12-21T00:00:00+00:00,59.8,59.94,59.32,59.79
ETH,1D,1703203200000,2023-12-22T00:00:00+00:00,61.24,63.23,61.16,63.0
ETH,1D,1703289600000,2023-12-23T00:00:00+00:00,63.0,64.29,62.05,63.86
ETH,1D,1703376000000,2023-12-24T00:00:00+00:00,63.86,67.06,63.51,66.53
ETH,1D,1703462400000,2023-12-25T00:00:00+00:00,66.53,66.69,64.37,64.8
ETH,1D,1703548800000,2023-12-26T00:00:00+00:00,64.8,66.85,63.81,65.74
ETH,1D,1703635200000,2023-12-27T00:00:00+00:00,65.74,68.6,64.95,67.27
ETH,1D,1703721600000,2023-12-28T00:00:00+00:00,67.77,68.42,66.57,67.36
ETH,1D,1703808000000,2023-12-29T00:00:00+00:00,66.61,69.28,66.58,68.04
ETH,1D,1703894400000,2023-12-30T00:00:00+00:00,68.04,100.77,67.35,100.77
ETH,1D,1703980800000,2023-12-31T00:00:00+00:00,100.77,108.01,100.66,107.89
ETH,1D,1704067200000,2024-01-01T00:00:00+00:00,107.89,113.63,107.4,113.52
ETH,1D,1704153600000,2024-01-02T00:00:00+00:00,113.52,139.45,113.28,139.23
ETH,1D,1704240000000,2024-01-03T00:00:00+00:00,145.67,148.19,145.39,148.18
ETH,1D,1704326400000,2024-01-04T00:00:00+00:00,148.18,150.48,75.82,87.22
ETH,1D,1704412800000,2024-01-05T00:00:00+00:00,87.22,103.11,87.22,103.08
ETH,1D,1704499200000,2024-01-06T00:00:00+00:00,103.08,118.92,103.07,118.92
ETH,1D,1704585600000,2024-01-07T00:00:00+00:00,118.92,130.38,118.92,130.37
ETH,1D,1704672000000,2024-01-08T00:00:00+00:00,134.94,138.98,134.7,137.72
ETH,1D,1704758400000,2024-01-09T00:00:00+00:00,137.72,147.91,137.72,145.5
ETH,1D,1704844800000,2024-01-10T00:00:00+00:00,145.49,155.1,143.77,147.61
ETH,1D,1704931200000,2024-01-11T00:00:00+00:00,147.61,150.86,79.26,100.06
ETH,1D,1705017600000,2024-01-12T00:00:00+00:00,96.67,111.05,96.67,111.05
ETH,1D,1705104000000,2024-01-13T00:00:00+00:00,111.05,125.33,111.05,125.33
ETH,1D,1705190400000,2024-01-14T00:00:00+00:00,125.33,135.95,125.33,135.95
ETH,1D,1705276800000,2024-01-15T00:00:00+00:00,141.86,144.46,141.31,144.46
ETH,1D,1705363200000,2024-01-16T00:00:00+00:00,144.46,150.69,144.46,149.83
ETH,1D,1705449600000,2024-01-17T00:00:00+00:00,154.34,161.43,153.84,161.43
ETH,1D,1705536000000,2024-01-18T00:00:00+00:00,95.75,112.34,95.75,112.34
ETH,1D,1705622400000,2024-01-19T00:00:00+00:00,112.34,138.43,112.34,138.43
ETH,1D,1705708800000,2024-01-20T00:00:00+00:00,138.43,160.94,138.43,160.94
ETH,1D,1705795200000,2024-01-21T00:00:00+00:00,160.94,172.33,160.94,172.32
ETH,1D,1705881600000,2024-01-22T00:00:00+00:00,172.32,185.92,172.27,185.92
ETH,1D,1705968000000,2024-01-23T00:00:00+00:00,194.6,197.19,183.88,183.88
ETH,1D,1706054400000,2024-01-24T00:00:00+00:00,183.88,188.59,183.63,188.59
ETH,1D,1706140800000,2024-01-25T00:00:00+00:00,189.95,191.43,188.77,189.23
ETH,1D,1706227200000,2024-01-26T00:00:00+00:00,189.23,191.27,188.86,190.67
ETH,1D,1706313600000,2024-01-27T00:00:00+00:00,190.67,193.08,190.42,190.47
ETH,1D,1706400000000,2024-01-28T00:00:00+00:00,190.47,242.36,190.35,242.1
ETH,1D,1706486400000,2024-01-29T00:00:00+00:00,242.1,242.25,46.26,47.19
ETH,1D,1706572800000,2024-01-30T00:00:00+00:00,47.19,49.4,47.07,48.44
ETH,1D,1706659200000,2024-01-31T00:00:00+00:00,48.15,50.89,46.39,47.45
ETH,1D,1706745600000,2024-02-01T00:00:00+00:00,49.76,49.95,49.75,49.89
ETH,1D,1706832000000,2024-02-02T00:00:00+00:00,49.89,49.98,49.34,49.81
ETH,1D,1706918400000,2024-02-03T00:00:00+00:00,49.81,49.91,49.45,49.45
ETH,1D,1707004800000,2024-02-04T00:00:00+00:00,49.45,49.89,49.25,49.4
ETH,1D,1707091200000,2024-02-05T00:00:00+00:00,49.43,49.61,49.1,49.25
ETH,1D,1707177600000,2024-02-06T00:00:00+00:00,49.25,50.16,48.84,50.01
ETH,1D,1707264000000,2024-02-07T00:00:00+00:00,50.03,50.81,49.74,50.42
ETH,1D,1707350400000,2024-02-08T00:00:00+00:00,50.42,51.08,48.46,50.1
ETH,1D,1707436800000,2024-02-09T00:00:00+00:00,50.47,51.07,50.44,51.07
ETH,1D,1707523200000,2024-02-10T00:00:00+00:00,51.07,63.23,50.81,63.23
ETH,1D,1707609600000,2024-02-11T00:00:00+00:00,63.23,63.34,61.8,61.98
ETH,1D,1707696000000,2024-02-12T00:00:00+00:00,61.98,62.55,60.66,61.11
ETH,1D,1707782400000,2024-02-13T00:00:00+00:00,61.11,61.89,60.25,60.25
ETH,1D,1707868800000,2024-02-14T00:00:00+00:00,61.31,64.15,61.25,64.15
ETH,1D,1707955200000,2024-02-15T00:00:00+00:00,64.15,64.78,51.55,53.08
ETH,1D,1708041600000,2024-02-16T00:00:00+00:00,53.87,59.2,53.36,59.2
ETH,1D,1708128000000,2024-02-17T00:00:00+00:00,59.2,60.19,57.81,59.52
ETH,1D,1708214400000,2024-02-18T00:00:00+00:00,59.52,64.15,59.14,63.86
ETH,1D,1708300800000,2024-02-19T00:00:00+00:00,63.86,65.48,63.15,65.05
ETH,1D,1708387200000,2024-02-20T00:00:00+00:00,65.05,72.37,63.85,72.37
ETH,1D,1708473600000,2024-02-21T00:00:00+00:00,69.03,71.67,68.69,71.6
ETH,1D,1708560000000,2024-02-22T00:00:00+00:00,71.6,92.39,54.2,88.61
ETH,1D,1708646400000,2024-02-23T00:00:00+00:00,88.61,88.61,83.3,83.37
ETH,1D,1708732800000,2024-02-24T00:00:00+00:00,83.37,83.47,79.58,79.77
ETH,1D,1708819200000,2024-02-25T00:00:00+00:00,79.77,79.79,76.41,76.58
ETH,1D,1708905600000,2024-02-26T00:00:00+00:00,76.58,76.7,71.22,71.53
ETH,1D,1708992000000,2024-02-27T00:00:00+00:00,70.42,70.54,68.36,68.4
ETH,1D,1709078400000,2024-02-28T00:00:00+00:00,68.4,83.61,65.88,72.42
ETH,1D,1709164800000,2024-02-29T00:00:00+00:00,78.07,78.11,71.66,72.08
ETH,1D,1709251200000,2024-03-01T00:00:00+00:00,71.75,72.91,71.22,72.67
ETH,1D,1709337600000,2024-03-02T00:00:00+00:00,72.67,73.28,71.68,72.7
ETH,1D,1709424000000,2024-03-03T00:00:00+00:00,72.7,79.16,72.7,78.77
ETH,1D,1709510400000,2024-03-04T00:00:00+00:00,78.77,80.51,76.37,78.65
ETH,1D,1709596800000,2024-03-05T00:00:00+00:00,82.94,84.49,76.51,79.57
ETH,1D,1709683200000,2024-03-06T00:00:00+00:00,79.57,86.6,77.77,81.54
ETH,1D,1709769600000,2024-03-07T00:00:00+00:00,81.54,82.76,52.3,80.68
ETH,1D,1709856000000,2024-03-08T00:00:00+00:00,80.68,83.88,80.68,82.34
ETH,1D,1709942400000,2024-03-09T00:00:00+00:00,82.34,88.28,82.22,88.28
ETH,1D,1710028800000,2024-03-10T00:00:00+00:00,88.28,88.66,87.69,88.59
ETH,1D,1710115200000,2024-03-11T00:00:00+00:00,90.33,90.63,89.62,90.33
ETH,1D,1710201600000,2024-03-12T00:00:00+00:00,90.33,90.55,85.48,86.11
ETH,1D,1710288000000,2024-03-13T00:00:00+00:00,86.11,87.26,84.65,84.71
ETH,1D,1710374400000,2024-03-14T00:00:00+00:00,84.7,85.2,52.79,60.0
ETH,1D,1710460800000,2024-03-15T00:00:00+00:00,60.0,66.08,59.43,64.06
ETH,1D,1710547200000,2024-03-16T00:00:00+00:00,64.06,70.74,63.04,70.66
ETH,1D,1710633600000,2024-03-17T00:00:00+00:00,70.66,72.91,69.04,69.04
ETH,1D,1710720000000,2024-03-18T00:00:00+00:00,69.04,71.71,69.03,71.28
ETH,1D,1710806400000,2024-03-19T00:00:00+00:00,75.72,78.2,75.12,78.2
ETH,1D,1710892800000,2024-03-20T00:00:00+00:00,80.05,151.25,78.81,151.25
ETH,1D,1710979200000,2024-03-21T00:00:00+00:00,151.25,158.35,89.66,121.85
ETH,1D,1711065600000,2024-03-22T00:00:00+00:00,124.32,134.12,124.32,134.12
ETH,1D,1711152000000,2024-03-23T00:00:00+00:00,134.12,155.19,134.12,154.8
ETH,1D,1711238400000,2024-03-24T00:00:00+00:00,154.8,175.12,154.76,174.92
ETH,1D,1711324800000,2024-03-25T00:00:00+00:00,174.93,188.31,76.99,78.8
ETH,1D,1711411200000,2024-03-26T00:00:00+00:00,80.87,87.79,78.48,79.8
ETH,1D,1711497600000,2024-03-27T00:00:00+00:00,79.8,81.4,77.61,80.54
ETH,1D,1711584000000,2024-03-28T00:00:00+00:00,81.56,83.46,80.51,81.38
ETH,1D,1711670400000,2024-03-29T00:00:00+00:00,81.38,83.74,78.44,80.01
ETH,1D,1711756800000,2024-03-30T00:00:00+00:00,80.01,81.16,78.91,80.73
ETH,1D,1711843200000,2024-03-31T00:00:00+00:00,80.73,82.18,79.47,82.06
ETH,1D,1711929600000,2024-04-01T00:00:00+00:00,82.06,82.63,77.2,78.94
ETH,1D,1712016000000,2024-04-02T00:00:00+00:00,78.94,84.05,77.04,78.63
ETH,1D,1712102400000,2024-04-03T00:00:00+00:00,76.98,77.49,76.22,76.22
ETH,1D,1712188800000,2024-04-04T00:00:00+00:00,64.89,76.4,64.57,76.4
ETH,1D,1712275200000,2024-04-05T00:00:00+00:00,76.4,78.01,76.35,77.93
ETH,1D,1712361600000,2024-04-06T00:00:00+00:00,77.93,78.32,77.36,77.75
ETH,1D,1712448000000,2024-04-07T00:00:00+00:00,77.74,81.38,77.71,81.38
ETH,1D,1712534400000,2024-04-08T00:00:00+00:00,81.38,91.3,80.82,90.18
ETH,1D,1712620800000,2024-04-09T00:00:00+00:00,90.18,99.61,89.71,99.61
ETH,1D,1712707200000,2024-04-10T00:00:00+00:00,97.21,97.21,96.05,96.27
ETH,1D,1712793600000,2024-04-11T00:00:00+00:00,96.27,96.3,67.03,69.02
ETH,1D,1712880000000,2024-04-12T00:00:00+00:00,69.65,77.46,69.1,77.46
ETH,1D,1712966400000,2024-04-13T00:00:00+00:00,77.46,101.29,76.02,101.29
ETH,1D,1713052800000,2024-04-14T00:00:00+00:00,101.29,101.29,91.86,91.86
ETH,1D,1713139200000,2024-04-15T00:00:00+00:00,91.86,92.38,85.48,89.22
ETH,1D,1713225600000,2024-04-16T00:00:00+00:00,88.57,89.01,87.92,87.92
ETH,1D,1713312000000,2024-04-17T00:00:00+00:00,87.92,94.45,85.28,94.45
ETH,1D,1713398400000,2024-04-18T00:00:00+00:00,94.45,94.46,67.08,90.71
ETH,1D,1713484800000,2024-04-19T00:00:00+00:00,90.71,92.45,82.46,82.46
ETH,1D,1713571200000,2024-04-20T00:00:00+00:00,82.46,82.89,81.22,82.89
ETH,1D,1713657600000,2024-04-21T00:00:00+00:00,82.89,83.61,81.85,83.42
ETH,1D,1713744000000,2024-04-22T00:00:00+00:00,78.77,83.0,78.18,82.94
ETH,1D,1713830400000,2024-04-23T00:00:00+00:00,79.53,79.53,77.63,77.73
ETH,1D,1713916800000,2024-04-24T00:00:00+00:00,78.37,78.37,75.71,76.21
ETH,1D,1714003200000,2024-04-25T00:00:00+00:00,67.33,67.33,58.45,65.58
ETH,1D,1714089600000,2024-04-26T00:00:00+00:00,65.58,66.16,64.24,66.01
ETH,1D,1714176000000,2024-04-27T00:00:00+00:00,66.01,70.7,64.83,70.7
ETH,1D,1714262400000,2024-04-28T00:00:00+00:00,70.7,70.89,66.12,68.52
ETH,1D,1714348800000,2024-04-29T00:00:00+00:00,68.52,69.47,62.98,63.64
ETH,1D,1714435200000,2024-04-30T00:00:00+00:00,63.64,75.65,60.77,69.72
ETH,1D,1714521600000,2024-05-01T00:00:00+00:00,69.72,77.15,68.19,72.35
ETH,1D,1714608000000,2024-05-02T00:00:00+00:00,72.35,72.54,63.55,64.38
ETH,1D,1714694400000,2024-05-03T00:00:00+00:00,64.38,66.94,62.73,66.49
ETH,1D,1714780800000,2024-05-04T00:00:00+00:00,66.49,69.63,65.33,67.83
ETH,1D,1714867200000,2024-05-05T00:00:00+00:00,67.83,69.93,67.51,68.94
ETH,1D,1714953600000,2024-05-06T00:00:00+00:00,69.08,69.16,67.01,67.34
ETH,1D,1715040000000,2024-05-07T00:00:00+00:00,67.34,67.39,64.27,65.26
ETH,1D,1715126400000,2024-05-08T00:00:00+00:00,65.26,65.28,61.92,63.3
ETH,1D,1715212800000,2024-05-09T00:00:00+00:00,60.07,64.05,59.44,63.66
ETH,1D,1715299200000,2024-05-10T00:00:00+00:00,63.66,68.85,62.15,63.03
ETH,1D,1715385600000,2024-05-11T00:00:00+00:00,63.03,68.68,62.56,68.68
ETH,1D,1715472000000,2024-05-12T00:00:00+00:00,68.68,71.83,68.53,68.67
ETH,1D,1715558400000,2024-05-13T00:00:00+00:00,70.16,70.16,65.55,69.07
ETH,1D,1715644800000,2024-05-14T00:00:00+00:00,68.69,68.69,67.28,67.89
ETH,1D,1715731200000,2024-05-15T00:00:00+00:00,67.89,71.49,67.56,71.48
ETH,1D,1715817600000,2024-05-16T00:00:00+00:00,71.48,75.04,51.15,75.04
ETH,1D,1715904000000,2024-05-17T00:00:00+00:00,82.01,82.01,80.25,80.6
ETH,1D,1715990400000,2024-05-18T00:00:00+00:00,80.6,86.69,80.38,86.69
ETH,1D,1716076800000,2024-05-19T00:00:00+00:00,86.69,86.97,86.05,86.19
ETH,1D,1716163200000,2024-05-20T00:00:00+00:00,87.74,107.3,83.99,107.3
ETH,1D,1716249600000,2024-05-21T00:00:00+00:00,107.3,138.62,107.09,138.4
ETH,1D,1716336000000,2024-05-22T00:00:00+00:00,138.4,166.69,135.01,166.69
ETH,1D,1716422400000,2024-05-23T00:00:00+00:00,166.69,167.58,59.69,81.35
ETH,1D,1716508800000,2024-05-24T00:00:00+00:00,81.35,82.42,59.4,69.68
ETH,1D,1716595200000,2024-05-25T00:00:00+00:00,69.69,75.75,64.56,67.01
ETH,1D,1716681600000,2024-05-26T00:00:00+00:00,67.01,68.62,61.88,68.21
ETH,1D,1716768000000,2024-05-27T00:00:00+00:00,68.21,77.79,67.04,77.79
ETH,1D,1716854400000,2024-05-28T00:00:00+00:00,77.79,77.82,75.6,75.6
ETH,1D,1716940800000,2024-05-29T00:00:00+00:00,75.6,77.51,72.82,75.98
ETH,1D,1717027200000,2024-05-30T00:00:00+00:00,75.97,77.16,73.97,74.23
ETH,1D,1717113600000,2024-05-31T00:00:00+00:00,74.23,77.09,73.08,74.62
ETH,1D,1717200000000,2024-06-01T00:00:00+00:00,74.62,227.95,74.29,221.43
ETH,1D,1717286400000,2024-06-02T00:00:00+00:00,221.43,223.01,209.14,221.58
ETH,1D,1717372800000,2024-06-03T00:00:00+00:00,221.58,221.9,65.98,65.98
ETH,1D,1717459200000,2024-06-04T00:00:00+00:00,64.43,67.26,64.24,67.26
ETH,1D,1717545600000,2024-06-05T00:00:00+00:00,67.25,71.11,64.2,71.11
ETH,1D,1717632000000,2024-06-06T00:00:00+00:00,71.11,82.11,66.68,82.11
ETH,1D,1717718400000,2024-06-07T00:00:00+00:00,82.11,84.41,77.77,81.77
ETH,1D,1717804800000,2024-06-08T00:00:00+00:00,81.76,81.76,74.91,76.42
ETH,1D,1717891200000,2024-06-09T00:00:00+00:00,76.42,77.92,75.1,77.84
ETH,1D,1717977600000,2024-06-10T00:00:00+00:00,77.62,77.62,72.57,73.36
ETH,1D,1718064000000,2024-06-11T00:00:00+00:00,73.36,74.46,72.02,72.64
ETH,1D,1718150400000,2024-06-12T00:00:00+00:00,72.64,73.06,71.41,72.93
ETH,1D,1718236800000,2024-06-13T00:00:00+00:00,72.93,72.99,62.67,66.92
ETH,1D,1718323200000,2024-06-14T00:00:00+00:00,65.96,65.96,63.74,65.57
ETH,1D,1718409600000,2024-06-15T00:00:00+00:00,65.57,67.29,65.54,67.26
ETH,1D,1718496000000,2024-06-16T00:00:00+00:00,67.26,67.98,67.18,67.67
ETH,1D,1718582400000,2024-06-17T00:00:00+00:00,67.67,68.58,67.11,68.37
ETH,1D,1718668800000,2024-06-18T00:00:00+00:00,72.37,73.5,70.1,73.5
ETH,1D,1718755200000,2024-06-19T00:00:00+00:00,73.5,74.9,67.96,69.29
ETH,1D,1718841600000,2024-06-20T00:00:00+00:00,69.29,70.05,66.95,66.95
ETH,1D,1718928000000,2024-06-21T00:00:00+00:00,64.53,73.33,63.48,73.33
ETH,1D,1719014400000,2024-06-22T00:00:00+00:00,73.33,74.56,65.59,65.65
ETH,1D,1719100800000,2024-06-23T00:00:00+00:00,65.65,67.89,65.22,67.89
ETH,1D,1719187200000,2024-06-24T00:00:00+00:00,67.89,69.49,63.83,65.03
ETH,1D,1719273600000,2024-06-25T00:00:00+00:00,65.03,65.23,62.14,63.6
ETH,1D,1719360000000,2024-06-26T00:00:00+00:00,60.05,62.07,59.76,61.26
ETH,1D,1719446400000,2024-06-27T00:00:00+00:00,61.26,72.05,58.67,71.47
ETH,1D,1719532800000,2024-06-28T00:00:00+00:00,61.58,62.22,57.62,58.02
ETH,1D,1719619200000,2024-06-29T00:00:00+00:00,58.01,66.47,56.34,57.41
ETH,1D,1719705600000,2024-06-30T00:00:00+00:00,57.41,59.14,55.77,59.13
ETH,1D,1719792000000,2024-07-01T00:00:00+00:00,59.13,60.98,57.97,60.15
ETH,1D,1719878400000,2024-07-02T00:00:00+00:00,66.55,67.36,56.49,56.5
ETH,1D,1719964800000,2024-07-03T00:00:00+00:00,56.5,61.18,55.28,59.06
ETH,1D,1720051200000,2024-07-04T00:00:00+00:00,61.37,85.46,61.17,85.46
ETH,1D,1720137600000,2024-07-05T00:00:00+00:00,85.46,87.86,73.69,80.49
ETH,1D,1720224000000,2024-07-06T00:00:00+00:00,80.49,81.14,62.32,62.32
ETH,1D,1720310400000,2024-07-07T00:00:00+00:00,62.32,63.57,62.3,63.57
ETH,1D,1720396800000,2024-07-08T00:00:00+00:00,65.22,99.57,65.21,98.48
ETH,1D,1720483200000,2024-07-09T00:00:00+00:00,98.49,103.74,52.87,89.94
ETH,1D,1720569600000,2024-07-10T00:00:00+00:00,89.94,90.46,87.6,87.8
ETH,1D,1720656000000,2024-07-11T00:00:00+00:00,72.01,79.12,63.39,79.12
ETH,1D,1720742400000,2024-07-12T00:00:00+00:00,79.12,84.64,64.68,65.64
ETH,1D,1720828800000,2024-07-13T00:00:00+00:00,65.64,77.47,65.62,77.47
ETH,1D,1720915200000,2024-07-14T00:00:00+00:00,77.47,78.23,77.45,77.95
ETH,1D,1721001600000,2024-07-15T00:00:00+00:00,77.96,78.03,70.61,70.62
ETH,1D,1721088000000,2024-07-16T00:00:00+00:00,71.34,90.21,68.2,90.2
